date,value,year,change
2008-02-21,14478176.961250002,2008,0.0
2008-03-10,14478176.961250002,2008,0.0
2008-03-13,14478176.961250002,2008,0.0
2008-03-17,14478176.961250002,2008,0.0
2008-03-23,14478176.961250002,2008,0.0
2008-03-24,14478176.961250002,2008,0.0
2008-03-26,14478176.961250002,2008,0.0
2008-04-13,14478176.961250002,2008,170000.0
2008-05-04,14648176.961250002,2008,0.0
2008-05-14,14648176.961250002,2008,0.0
2008-05-19,14648176.961250002,2008,0.0
2008-06-02,14648176.961250002,2008,0.0
2008-06-17,14648176.961250002,2008,0.0
2008-06-19,14648176.961250002,2008,0.0
2008-06-26,14648176.961250002,2008,0.0
2008-06-30,14648176.961250002,2008,0.0
2008-07-03,14648176.961250002,2008,0.0
2008-07-22,14648176.961250002,2008,0.0
2008-07-29,14648176.961250002,2008,0.0
2008-08-04,14648176.961250002,2008,0.0
2008-08-11,14648176.961250002,2008,0.0
2008-08-18,14648176.961250002,2008,6.949999999254942
2008-08-24,14648183.91125,2008,0.0
2008-08-29,14648183.91125,2008,297230.67899999954
2008-09-02,14945414.59025,2008,0.0
2008-09-18,14945414.59025,2008,0.0
2008-09-22,14945414.59025,2008,91836.73124999925
2008-10-05,15037251.3215,2008,0.0
2008-10-20,15037251.3215,2008,0.0
2008-10-27,15037251.3215,2008,0.0
2008-11-05,15037251.3215,2008,0.0
2008-11-07,15037251.3215,2008,29700.0
2008-11-23,15066951.3215,2008,0.0
2008-12-01,15066951.3215,2008,0.0
2008-12-05,15066951.3215,2008,0.0
2008-12-11,15066951.3215,2008,0.0
2008-12-15,15066951.3215,2008,478723.38749999925
2009-01-21,15545674.708999999,2009,0.0
2009-03-05,15545674.708999999,2009,84000.0
2009-04-08,15629674.708999999,2009,0.0
2009-05-18,15629674.708999999,2009,0.0
2009-06-02,15629674.708999999,2009,22500.0
2009-06-22,15652174.708999999,2009,5357.5
2009-07-06,15657532.208999999,2009,0.0
2009-08-10,15657532.208999999,2009,0.0
2009-08-20,15657532.208999999,2009,0.0
2009-09-01,15657532.208999999,2009,74000.0
2009-09-10,15731532.208999999,2009,0.0
2009-09-24,15731532.208999999,2009,127941.1559999995
2009-10-12,15859473.364999998,2009,0.0
2009-11-10,15859473.364999998,2009,0.0
2009-11-13,15859473.364999998,2009,0.0
2009-11-20,15859473.364999998,2009,0.0
2009-12-14,15859473.364999998,2009,0.0
2009-12-16,15859473.364999998,2009,219672.1294999998
2009-12-17,16079145.494499998,2009,92250.0
2009-12-24,16171395.494499998,2009,1250.0
2010-01-19,16172645.494499998,2010,0.0
2010-01-29,16172645.494499998,2010,0.0
2010-02-19,16172645.494499998,2010,0.0
2010-02-25,16172645.494499998,2010,315000.0
2010-03-07,16487645.494499998,2010,0.0
2010-03-11,16487645.494499998,2010,965750.9999999981
2010-04-04,17453396.494499996,2010,159182.05999999866
2010-04-14,17612578.554499995,2010,0.0
2010-05-10,17612578.554499995,2010,1165048.5
2010-06-14,18777627.054499995,2010,0.0
2010-06-18,18777627.054499995,2010,0.0
2010-06-30,18777627.054499995,2010,0.0
2010-07-06,18777627.054499995,2010,0.0
2010-07-25,18777627.054499995,2010,0.0
2010-07-29,18777627.054499995,2010,0.0
2010-08-03,18777627.054499995,2010,2552504.3599999994
2010-08-09,21330131.414499994,2010,0.0
2010-08-10,21330131.414499994,2010,0.0
2010-08-31,21330131.414499994,2010,712500.0
2010-09-14,22042631.414499994,2010,0.0
2010-09-15,22042631.414499994,2010,0.0
2010-09-17,22042631.414499994,2010,0.0
2010-09-22,22042631.414499994,2010,0.0
2010-10-08,22042631.414499994,2010,0.0
2010-10-19,22042631.414499994,2010,0.0
2010-10-25,22042631.414499994,2010,142500.0
2010-10-26,22185131.414499994,2010,0.0
2010-10-27,22185131.414499994,2010,0.0
2010-11-03,22185131.414499994,2010,0.0
2010-11-08,22185131.414499994,2010,0.0
2010-11-09,22185131.414499994,2010,0.0
2010-11-14,22185131.414499994,2010,0.0
2010-11-18,22185131.414499994,2010,0.0
2010-12-01,22185131.414499994,2010,62115.381999999285
2010-12-08,22247246.796499994,2010,0.0
2010-12-09,22247246.796499994,2010,0.0
2010-12-14,22247246.796499994,2010,435000.0
2010-12-15,22682246.796499994,2010,64000.0
2010-12-23,22746246.796499994,2010,0.0
2011-01-04,22746246.796499994,2011,1678947.2424999997
2011-01-20,24425194.038999993,2011,0.0
2011-02-09,24425194.038999993,2011,0.0
2011-02-10,24425194.038999993,2011,267142.73025000095
2011-03-16,24692336.769249994,2011,0.0
2011-03-17,24692336.769249994,2011,0.0
2011-04-08,24692336.769249994,2011,0.0
2011-04-27,24692336.769249994,2011,0.0
2011-05-12,24692336.769249994,2011,52500.0
2011-05-31,24744836.769249994,2011,0.0
2011-06-24,24744836.769249994,2011,478800.0
2011-07-31,25223636.769249994,2011,0.0
2011-08-02,25223636.769249994,2011,0.0
2011-08-18,25223636.769249994,2011,30000.0
2011-09-04,25253636.769249994,2011,0.0
2011-09-14,25253636.769249994,2011,0.0
2011-09-21,25253636.769249994,2011,0.0
2011-10-17,25253636.769249994,2011,0.0
2011-11-03,25253636.769249994,2011,192500.0
2011-11-08,25446136.769249994,2011,0.0
2011-11-20,25446136.769249994,2011,0.0
2011-12-01,25446136.769249994,2011,0.0
2011-12-08,25446136.769249994,2011,0.0
2011-12-13,25446136.769249994,2011,0.0
2011-12-14,25446136.769249994,2011,0.0
2011-12-20,25446136.769249994,2011,0.0
2012-01-03,25446136.769249994,2012,2275000.0
2012-01-17,27721136.769249994,2012,0.0
2012-01-26,27721136.769249994,2012,0.0
2012-02-07,27721136.769249994,2012,0.0
2012-02-23,27721136.769249994,2012,0.0
2012-02-24,27721136.769249994,2012,0.0
2012-02-28,27721136.769249994,2012,0.0
2012-02-29,27721136.769249994,2012,0.0
2012-03-06,27721136.769249994,2012,15352.0
2012-03-13,27736488.769249994,2012,0.0
2012-03-16,27736488.769249994,2012,0.0
2012-03-28,27736488.769249994,2012,0.0
2012-04-02,27736488.769249994,2012,0.0
2012-04-09,27736488.769249994,2012,40000.0
2012-04-19,27776488.769249994,2012,9243.684999998659
2012-04-30,27785732.454249993,2012,0.0
2012-05-07,27785732.454249993,2012,0.0
2012-05-09,27785732.454249993,2012,0.0
2012-05-25,27785732.454249993,2012,0.0
2012-05-30,27785732.454249993,2012,0.0
2012-06-01,27785732.454249993,2012,0.0
2012-06-04,27785732.454249993,2012,0.0
2012-06-11,27785732.454249993,2012,0.0
2012-06-12,27785732.454249993,2012,0.0
2012-06-14,27785732.454249993,2012,0.0
2012-06-28,27785732.454249993,2012,0.0
2012-07-02,27785732.454249993,2012,0.0
2012-07-03,27785732.454249993,2012,0.0
2012-07-05,27785732.454249993,2012,99999.98800000176
2012-07-17,27885732.442249995,2012,48787.87550000101
2012-08-05,27934520.317749996,2012,0.0
2012-08-06,27934520.317749996,2012,0.0
2012-08-08,27934520.317749996,2012,314722.1649999991
2012-09-11,28249242.482749995,2012,0.0
2012-10-29,28249242.482749995,2012,0.0
2012-11-05,28249242.482749995,2012,0.0
2012-11-07,28249242.482749995,2012,0.0
2012-11-19,28249242.482749995,2012,0.0
2012-11-26,28249242.482749995,2012,0.0
2012-11-29,28249242.482749995,2012,0.0
2012-11-30,28249242.482749995,2012,0.0
2012-12-09,28249242.482749995,2012,0.0
2012-12-13,28249242.482749995,2012,0.0
2012-12-18,28249242.482749995,2012,0.0
2012-12-24,28249242.482749995,2012,0.0
2012-12-27,28249242.482749995,2012,350000.0
2013-01-09,28599242.482749995,2013,0.0
2013-01-10,28599242.482749995,2013,937499.9975000024
2013-01-29,29536742.480249997,2013,0.0
2013-02-20,29536742.480249997,2013,0.0
2013-03-21,29536742.480249997,2013,0.0
2013-03-25,29536742.480249997,2013,0.0
2013-04-03,29536742.480249997,2013,0.0
2013-04-05,29536742.480249997,2013,0.0
2013-04-26,29536742.480249997,2013,0.0
2013-04-28,29536742.480249997,2013,449264.6574999988
